"Invoice_day","Invoice_Value","Invoice_POS","Country","Country_ID","City","LAT","LNG","Invoice_Type","Invoice_Type_ID","Limit_number","Fraud"
2016-06-20,0.24,"NADOMESTILO ZA PLAÈILO TN-DB","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-20,27.49,"10213122209","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-18,12.02,"NAKUP Hofer Ljubljana - Fil. 12,02 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-18,31.3,"NAKUP OMV 3548/ 31,30 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-18,1177.88,"VISA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-16,1.88,"NAKUP MARENDA DULCIS 1,88 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-16,3.9,"BS LJUBLJANA I","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-16,5.4,"NAKUP MARENDA DULCIS 5,40 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-15,4.29,"NAKUP MARENDA DULCIS 4,29 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-14,7.93,"MK INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-14,5.58,"INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-14,0.53,"NADOMESTILO ZA DVIG - BA DRUGE BANKE","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-14,10,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-06-13,9.54,"SPAR ZELENI DVOR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-13,2.78,"SUPERMARKET WTC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-13,4.68,"NAKUP MARENDA DULCIS 4,68 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-13,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-13,40.8,"PLAÈILO PIVO BEVOG A.RAJH","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-13,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-13,9.46,"PLAÈILO RAÈUNA 8475-2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-13,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-13,23.32,"PLAÈILO STOR. ELEKTR JUNIJ 2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-13,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-13,12.75,"RTV PRISPEVEK JUNIJ 2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-12,5,"NAKUP BIROKRAT APP HOTEL 5,00 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-12,5.29,"INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-12,15.69,"NAKUP Hofer Ljubljana - Fil. 15,69 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-12,4.04,"DM DROGERIE MARKT PE 1","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-11,1.8,"BS LJUBLJANA I","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-11,10,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-06-10,2.9,"NAKUP MARENDA DULCIS 2,90 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-10,4.51,"NAKUP MARENDA DULCIS 4,51 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-10,11.75,"INTERSPAR CITYPARK LJU","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-10,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-10,1165,"PLAÈILA VRATA VOVKO","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-10,403.6,"STROSKI RUBI 06/2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-10,20,"RUBI VARÈEVANJE 06/2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-06-10,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-10,12.52,"1527-2016 PRISPEVEK","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-10,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-10,36,"PLAÈILO PARKIRNINE 06/2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-10,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-10,27.49,"PLAÈILO T-2 JUN2016 16-390-0503284","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-09,4.93,"SAMOPOSTREZBA BS 3","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-09,4,"NAKUP MARENDA DULCIS 4,00 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-09,2.4,"NAKUP MARENDA DULCIS 2,40 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-09,3.68,"NAKUP MARENDA DULCIS 3,68 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-08,22.9,"BESTIA D.O.O.","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-08,4.77,"NAKUP MARENDA DULCIS 4,77 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-07,4.71,"NAKUP MARENDA DULCIS 4,71 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-07,2.4,"NAKUP MARENDA DULCIS 2,40 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-07,32.09,"INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-05,10,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-06-04,8.55,"INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-04,21.43,"INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-03,4.71,"NAKUP MARENDA DULCIS 4,71 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-03,5.05,"BS LJUBLJANA I","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-03,4.6,"INTERSPAR CITYPARK LJU","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-02,16.06,"NAKUP IKEA SALZBURG 16,06 EUR","Austria",10,"Salzburg","47.809490","13.055010","Maestro",1,0,0
2016-06-02,9.3,"NAKUP McDonalds 101 9,30 EUR","Austria",10,"Salzburg","47.809490","13.055010","Maestro",1,0,0
2016-06-02,5.09,"BS HRUSICA II-S","Slovenija",1,"Jesenice","46.436705","14.052606","Maestro",1,0,0
2016-06-02,6.56,"NAKUP MERKUR 5150 6,56 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-01,32.43,"ENI SLOVENIJA, D.O.O.","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-01,5.65,"NAKUP MARENDA DULCIS 5,65 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-06-01,0.75,"UPORABNINA NLB KLIK MAJ. 2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-31,4.01,"SPAR ZELENI DVOR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-31,4.62,"NAKUP MARENDA DULCIS 4,62 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-31,2.3,"STR VODENJA RAÈ","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-31,0.04,"OBR NEG. STANJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-30,5.16,"NAKUP MARENDA DULCIS 5,16 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-30,2.4,"NAKUP MARENDA DULCIS 2,40 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-30,8.67,"INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-30,0.53,"NADOMESTILO ZA DVIG - BA DRUGE BANKE","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-30,20,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-05-30,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-30,13,"KAVA PELINI 2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-30,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-30,10,"KAFANA KON DORO 06/2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-05-29,7.4,"SP NA GMAJNI","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-28,12.88,"SPAR SLOVENCEVA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-27,4.46,"NAKUP MARENDA DULCIS 4,46 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-26,5.13,"NAKUP MARENDA DULCIS 5,13 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-26,5.1,"NAKUP MARENDA DULCIS 5,10 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-26,20,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-05-25,4.48,"NAKUP MARENDA DULCIS 4,48 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-25,3.9,"NAKUP OMV 3512/ 3,90 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-24,7.61,"INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-24,4.48,"NAKUP MARENDA DULCIS 4,48 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-24,0.53,"NADOMESTILO ZA DVIG - BA DRUGE BANKE","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-24,20,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-05-23,8.26,"NAKUP Hofer Ljubljana - Fil. 8,26 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-23,4.78,"NAKUP MARENDA DULCIS 4,78 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-23,26,"AK - AMAZON ANKER JUICE 20160523","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-22,6.6,"ALPE PANON PE LJ SMART","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-21,32.04,"INTERSPAR CITYPARK LJU","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-21,33.96,"H&M SHOP 202","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-20,4.35,"NAKUP MARENDA DULCIS 4,35 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-19,4.32,"NAKUP MARENDA DULCIS 4,32 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-19,2,"INTERSPAR CITYPARK LJU","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-18,5.62,"NAKUP MARENDA DULCIS 5,62 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-18,3.3,"NAKUP MARENDA DULCIS 3,30 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-18,20,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-05-18,0.24,"NADOMESTILO ZA PLAÈILO TN-DB","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-18,27.49,"10213122209","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-18,663.57,"VISA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-17,14.38,"INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-17,4.3,"NAKUP MARENDA DULCIS 4,30 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-16,0.53,"TARIFA ZA DVIG GOTOVINE","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-16,20,"BANKA KOPER ATM","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-05-16,57,"GRILJ BOJAN S.P.","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-15,26.74,"NAKUP OMV 3478/ 26,74 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-15,6.2,"ALPE PANON PE LJ PREMR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-14,20.05,"NAKUP Hofer Ljubljana - Fil. 20,05 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-13,8.2,"FENIKS BISTRO D.O.O.","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-13,3.77,"NAKUP MARENDA DULCIS 3,77 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-13,9.81,"INTERSPAR CITYPARK LJU","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-13,13.6,"FRIZERSKI SALON SIMPLE","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-13,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-13,70.8,"PLAÈILO STANOVANJSKIH STR. 05/2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-13,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-13,14.06,"REZERVNI SKLAD 05/2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-12,7.06,"SAMOPOSTREZBA BS 3","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-12,4.5,"NAKUP MARENDA DULCIS 4,50 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-12,5.62,"NAKUP MARENDA DULCIS 5,62 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-11,4.08,"NAKUP MARENDA DULCIS 4,08 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-11,403.6,"STROSKI RUBI 05/2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-11,20,"RUBI VARÈEVANJE 05/2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-05-11,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-11,36,"PLAÈILO PARKIRNINE 05/2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-11,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-11,23.04,"PLAÈILO STOR. ELEKTR MAJ 2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-11,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-11,27.49,"PLAÈILO T-2 MAJ2016 16-390-0379724","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-11,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-11,12.75,"RTV PRISPEVEK MAJ 2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-10,2.4,"NAKUP MARENDA DULCIS 2,40 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-10,6.48,"SANOLABOR PE LJ VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-10,14.87,"INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-10,7.93,"NAKUP MARENDA DULCIS 7,93 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-10,3,"MCDONALDžS REST. LJ","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-10,0.53,"NADOMESTILO ZA DVIG - BA DRUGE BANKE","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-10,20,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-05-09,5,"GC LJUBLJANA - BAR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-08,6.32,"SPAR SLOVENCEVA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-07,7.88,"INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-07,5.3,"INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-07,12.47,"NAKUP LESNINA, PE Brdo 12,47 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-06,8.2,"VOVKO","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-06,21.19,"SPAR ZELENI DVOR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-06,8.89,"INTERSPAR CITYPARK LJU","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-05,4.2,"NAKUP MARENDA DULCIS 4,20 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-05,4.92,"TUS SM BTC LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-05,4.71,"NAKUP MARENDA DULCIS 4,71 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-04,7.3,"SINDROM D.O.O.","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-04,8.6,"NAKUP WHSmith T2 Pier B87 64,00 DKK","Denmark",11,"Copenhagen","55.676097","12.568337","Maestro",1,0,0
2016-05-04,5.91,"NAKUP Le Sommelier42 44,00 DKK","Denmark",11,"Copenhagen","55.676097","12.568337","Maestro",1,0,0
2016-05-02,2.28,"NAKUP 7Eleven B 065 17,00 DKK","Denmark",11,"Copenhagen","55.676097","12.568337","Maestro",1,0,0
2016-05-02,7.8,"NAKUP WIENER FEINBAECKEREI 7,80 EUR","Denmark",11,"Copenhagen","55.676097","12.568337","Maestro",1,0,0
2016-05-02,6.32,"NAKUP Mad Cooperativet 47,00 DKK","Denmark",11,"Copenhagen","55.676097","12.568337","Maestro",1,0,0
2016-05-02,3.36,"NAKUP 7-ELEVEN KBH H DSB 25,00 DKK","Denmark",11,"Copenhagen","55.676097","12.568337","Maestro",1,0,0
2016-05-02,67.19,"BANKOMAT DVIG KOBENHAVN K 500,00 DKK","Denmark",11,"Copenhagen","55.676097","12.568337","Maestro",1,0,0
2016-05-02,2.2,"TARIFA ZA DVIG GOTOVINE","Denmark",11,"Copenhagen","55.676097","12.568337","Maestro",1,0,0
2016-05-02,4.84,"NAKUP DSB KASTRUP AUT 36,00 DKK","Denmark",11,"Copenhagen","55.676097","12.568337","Maestro",1,0,0
2016-05-01,4.65,"BS LJUBLJANA II","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-01,6.1,"ALPE PANON PE LJ SMART","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-05-01,0.75,"UPORABNINA NLB KLIK APR. 2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-30,7.57,"AMSTAR D.O.O.","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-30,16,"PIZZERIA PARMA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-30,3.44,"BS LJUBLJANA III","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-30,2.3,"STR VODENJA RAÈ","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-30,0.32,"OBR NEG. STANJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-29,30,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-04-28,12.45,"INTERSPAR CITYPARK LJU","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-27,37.02,"NAKUP OMV 3549/ 37,02 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-27,9.69,"LIDL 268 PE LESCE","Slovenija",1,"Jesenice","46.436705","14.052606","Maestro",1,0,0
2016-04-27,4.75,"BS LJUBLJANA I","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-26,4.27,"NAKUP MARENDA DULCIS 4,27 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-26,6.85,"SAMOPOSTREZBA BS 3","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-25,5.5,"KAV.IN SLASC. ZVEZDA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-25,3.5,"NAKUP MARENDA DULCIS 3,50 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-24,23.2,"KAVARNA IN SLASCIC.ZVE","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-24,12.7,"NEBOTICNIK","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-24,50,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-04-23,15,"BLEJSKI GRAD","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-23,86.7,"BLAGAJNA VSTOPNINE","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-23,13.4,"VILA PRESEREN","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-23,30,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-04-22,4.9,"NAKUP MARENDA DULCIS 4,90 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-22,1.14,"INTERSPAR CITYPARK LJU","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-22,61.9,"KOLESARSKI CENTER BAUE","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-21,26.4,"ENI SLOVENIJA, D.O.O.","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-21,2.84,"NAKUP MERKUR 5150 2,84 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-21,7.2,"NAKUP McDonalds 219 7,20 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-20,4.79,"NAKUP MARENDA DULCIS 4,79 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-19,12.74,"SPAR ZELENI DVOR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-18,1.03,"INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-18,4.45,"NAKUP MARENDA DULCIS 4,45 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-18,0.53,"NADOMESTILO ZA DVIG - BA DRUGE BANKE","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-18,20,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-04-18,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-18,18,"KAVA PELINI 2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-18,0.24,"NADOMESTILO ZA PLAÈILO TN-DB","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-18,27.49,"10213122209","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-18,668.02,"VISA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-17,30.82,"INTERSPAR CITYPARK LJU","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-16,5.77,"NAKUP INTERSPAR DANKT 5,77 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-16,15.63,"LIDL 268 PE LESCE","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-16,40,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
